ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
MF	GO:0038023	signaling receptor activity	305	0.55638644590036	1.27762919458667	0.000153999692000616	0.0146276722371928	0.0130216236032571	3486	tags=44%, list=29%, signal=32%	ENSG00000006071/ENSG00000185551/ENSG00000066468/ENSG00000110076/ENSG00000178568/ENSG00000068078/ENSG00000106278/ENSG00000139292/ENSG00000187244/ENSG00000110400/ENSG00000205336/ENSG00000154928/ENSG00000158292/ENSG00000167191/ENSG00000182580/ENSG00000134352/ENSG00000138760/ENSG00000138696/ENSG00000170412/ENSG00000185008/ENSG00000182220/ENSG00000140526/ENSG00000176170/ENSG00000151892/ENSG00000076356/ENSG00000179915/ENSG00000205213/ENSG00000170837/ENSG00000117114/ENSG00000112414/ENSG00000170989/ENSG00000198121/ENSG00000150594/ENSG00000116106/ENSG00000166206/ENSG00000153707/ENSG00000124145/ENSG00000157404/ENSG00000044524/ENSG00000105855/ENSG00000244165/ENSG00000143324/ENSG00000175745/ENSG00000144476/ENSG00000187323/ENSG00000112655/ENSG00000140538/ENSG00000164199/ENSG00000196482/ENSG00000169855/ENSG00000127863/ENSG00000075275/ENSG00000155760/ENSG00000099250/ENSG00000250510/ENSG00000108018/ENSG00000213903/ENSG00000118257/ENSG00000159461/ENSG00000004399/ENSG00000064989/ENSG00000164082/ENSG00000118402/ENSG00000115365/ENSG00000170175/ENSG00000169760/ENSG00000175344/ENSG00000181790/ENSG00000148400/ENSG00000144724/ENSG00000136160/ENSG00000116678/ENSG00000132256/ENSG00000067167/ENSG00000069702/ENSG00000040608/ENSG00000037280/ENSG00000130202/ENSG00000104998/ENSG00000152558/ENSG00000163873/ENSG00000111432/ENSG00000120899/ENSG00000151490/ENSG00000179603/ENSG00000188763/ENSG00000159128/ENSG00000165731/ENSG00000107779/ENSG00000092096/ENSG00000143147/ENSG00000204231/ENSG00000133216/ENSG00000105737/ENSG00000067182/ENSG00000160716/ENSG00000105281/ENSG00000122420/ENSG00000109991/ENSG00000102786/ENSG00000077238/ENSG00000185483/ENSG00000160113/ENSG00000183150/ENSG00000127418/ENSG00000164930/ENSG00000196576/ENSG00000078549/ENSG00000212127/ENSG00000152990/ENSG00000142949/ENSG00000171105/ENSG00000179546/ENSG00000204217/ENSG00000108797/ENSG00000169071/ENSG00000142166/ENSG00000140443/ENSG00000121753/ENSG00000168575/ENSG00000064300/ENSG00000006831/ENSG00000182168/ENSG00000173482/ENSG00000064687/ENSG00000100300/ENSG00000082781/ENSG00000130827/ENSG00000121671/ENSG00000077092/ENSG00000077782/ENSG00000113594/ENSG00000076716/ENSG00000181619/ENSG00000126016
BP	GO:0099537	trans-synaptic signaling	361	0.544194197483212	1.253305548372	0.000157999684000632	0.0147869116026474	0.0131633792459969	2678	tags=32%, list=22%, signal=25%	ENSG00000132872/ENSG00000136099/ENSG00000169213/ENSG00000150551/ENSG00000006283/ENSG00000110076/ENSG00000102003/ENSG00000134769/ENSG00000140937/ENSG00000154928/ENSG00000127955/ENSG00000114646/ENSG00000067715/ENSG00000118946/ENSG00000139182/ENSG00000139220/ENSG00000104267/ENSG00000132535/ENSG00000114200/ENSG00000196569/ENSG00000117152/ENSG00000007516/ENSG00000101098/ENSG00000179915/ENSG00000251322/ENSG00000079215/ENSG00000186868/ENSG00000079841/ENSG00000116106/ENSG00000128594/ENSG00000111052/ENSG00000166206/ENSG00000153707/ENSG00000158528/ENSG00000157404/ENSG00000120324/ENSG00000137285/ENSG00000175866/ENSG00000158445/ENSG00000170579/ENSG00000187323/ENSG00000130477/ENSG00000101489/ENSG00000128872/ENSG00000152413/ENSG00000080815/ENSG00000136267/ENSG00000081803/ENSG00000158109/ENSG00000147642/ENSG00000138138/ENSG00000005379/ENSG00000164082/ENSG00000114279/ENSG00000135821/ENSG00000170027/ENSG00000100968/ENSG00000175029/ENSG00000188191/ENSG00000101298/ENSG00000096433/ENSG00000131711/ENSG00000170175/ENSG00000169760/ENSG00000175344/ENSG00000181790/ENSG00000047579/ENSG00000143761/ENSG00000151012/ENSG00000148082/ENSG00000107130/ENSG00000117016/ENSG00000128245/ENSG00000173402/ENSG00000111249/ENSG00000162946/ENSG00000117399/ENSG00000165802/ENSG00000163873/ENSG00000159164/ENSG00000145920/ENSG00000142513/ENSG00000010810/ENSG00000120899/ENSG00000109099/ENSG00000244405/ENSG00000101040/ENSG00000137575/ENSG00000131626/ENSG00000162631/ENSG00000176406/ENSG00000108852/ENSG00000182963/ENSG00000127314/ENSG00000133216/ENSG00000168610/ENSG00000177380/ENSG00000105737/ENSG00000173267/ENSG00000123560/ENSG00000167964/ENSG00000160716/ENSG00000127838/ENSG00000105426/ENSG00000100321/ENSG00000109991/ENSG00000106236/ENSG00000006210/ENSG00000103769/ENSG00000160469/ENSG00000135643/ENSG00000105894/ENSG00000127914/ENSG00000105649
BP	GO:0061448	connective tissue development	140	0.618570483168617	1.39540742028352	0.000171999656000688	0.0158638523302664	0.0141220770190039	1529	tags=26%, list=13%, signal=23%	ENSG00000074047/ENSG00000172201/ENSG00000151388/ENSG00000153162/ENSG00000106571/ENSG00000109906/ENSG00000009709/ENSG00000068078/ENSG00000188064/ENSG00000163273/ENSG00000134532/ENSG00000196562/ENSG00000138696/ENSG00000142871/ENSG00000129514/ENSG00000107829/ENSG00000134013/ENSG00000163132/ENSG00000105855/ENSG00000197921/ENSG00000142453/ENSG00000221818/ENSG00000109819/ENSG00000165240/ENSG00000120738/ENSG00000162878/ENSG00000125124/ENSG00000084073/ENSG00000121879/ENSG00000118523/ENSG00000118263/ENSG00000102678/ENSG00000176485/ENSG00000251493/ENSG00000168646/ENSG00000162998
BP	GO:0003006	developmental process involved in reproduction	374	0.542225720154758	1.24946158134233	0.000177999644000712	0.0159547849918385	0.0142030257081072	2058	tags=22%, list=17%, signal=19%	ENSG00000074047/ENSG00000172201/ENSG00000185551/ENSG00000153162/ENSG00000066468/ENSG00000184347/ENSG00000176842/ENSG00000106571/ENSG00000162551/ENSG00000114315/ENSG00000109906/ENSG00000145147/ENSG00000134595/ENSG00000100918/ENSG00000139292/ENSG00000205336/ENSG00000188064/ENSG00000081479/ENSG00000104899/ENSG00000180530/ENSG00000163273/ENSG00000118762/ENSG00000138696/ENSG00000206530/ENSG00000087586/ENSG00000185008/ENSG00000124212/ENSG00000142871/ENSG00000140526/ENSG00000157227/ENSG00000155816/ENSG00000205213/ENSG00000172817/ENSG00000185630/ENSG00000037474/ENSG00000054356/ENSG00000129514/ENSG00000163659/ENSG00000177707/ENSG00000157404/ENSG00000105855/ENSG00000113739/ENSG00000184557/ENSG00000101489/ENSG00000085511/ENSG00000047188/ENSG00000110092/ENSG00000130699/ENSG00000102230/ENSG00000168214/ENSG00000135074/ENSG00000112715/ENSG00000173320/ENSG00000125124/ENSG00000072364/ENSG00000111087/ENSG00000168066/ENSG00000081059/ENSG00000130254/ENSG00000102678/ENSG00000119669/ENSG00000075711/ENSG00000123131/ENSG00000141449/ENSG00000139618/ENSG00000115884/ENSG00000165891/ENSG00000134057/ENSG00000110395/ENSG00000166086/ENSG00000013619/ENSG00000114251/ENSG00000118689/ENSG00000161714/ENSG00000130202/ENSG00000120899/ENSG00000164733/ENSG00000244405/ENSG00000044090/ENSG00000132780/ENSG00000106144/ENSG00000187091/ENSG00000105568/ENSG00000107779
BP	GO:0048608	reproductive structure development	256	0.566524216622066	1.29667831643672	0.000177999644000712	0.0159547849918385	0.0142030257081072	1761	tags=21%, list=15%, signal=19%	ENSG00000074047/ENSG00000172201/ENSG00000185551/ENSG00000153162/ENSG00000066468/ENSG00000184347/ENSG00000176842/ENSG00000106571/ENSG00000114315/ENSG00000145147/ENSG00000100918/ENSG00000205336/ENSG00000188064/ENSG00000081479/ENSG00000104899/ENSG00000180530/ENSG00000118762/ENSG00000138696/ENSG00000185008/ENSG00000124212/ENSG00000142871/ENSG00000157227/ENSG00000205213/ENSG00000172817/ENSG00000054356/ENSG00000129514/ENSG00000163659/ENSG00000157404/ENSG00000105855/ENSG00000113739/ENSG00000184557/ENSG00000085511/ENSG00000110092/ENSG00000130699/ENSG00000102230/ENSG00000168214/ENSG00000135074/ENSG00000112715/ENSG00000173320/ENSG00000111087/ENSG00000168066/ENSG00000081059/ENSG00000130254/ENSG00000102678/ENSG00000075711/ENSG00000123131/ENSG00000141449/ENSG00000139618/ENSG00000115884/ENSG00000165891/ENSG00000110395/ENSG00000013619/ENSG00000114251/ENSG00000118689/ENSG00000161714
BP	GO:0021954	central nervous system neuron development	62	0.705832131604686	1.54775448584591	0.000187999624000752	0.0166170778769554	0.0147926019937434	1746	tags=39%, list=15%, signal=33%	ENSG00000074047/ENSG00000168505/ENSG00000066468/ENSG00000145147/ENSG00000140937/ENSG00000154928/ENSG00000182968/ENSG00000182580/ENSG00000185008/ENSG00000186868/ENSG00000116106/ENSG00000100503/ENSG00000187323/ENSG00000165240/ENSG00000169855/ENSG00000099250/ENSG00000139352/ENSG00000221866/ENSG00000169554/ENSG00000118257/ENSG00000158470/ENSG00000162946/ENSG00000109132/ENSG00000114251
CC	GO:0030424	axon	394	0.538324236639702	1.24149085266584	0.000191999616000768	0.0167381583045053	0.0149003883679327	2523	tags=31%, list=21%, signal=26%	ENSG00000144857/ENSG00000146426/ENSG00000158321/ENSG00000277586/ENSG00000102003/ENSG00000144191/ENSG00000129116/ENSG00000134769/ENSG00000131094/ENSG00000157168/ENSG00000177508/ENSG00000110400/ENSG00000154928/ENSG00000081479/ENSG00000218336/ENSG00000035862/ENSG00000157064/ENSG00000125848/ENSG00000164099/ENSG00000104722/ENSG00000104267/ENSG00000132535/ENSG00000087586/ENSG00000185008/ENSG00000124486/ENSG00000177272/ENSG00000082397/ENSG00000172020/ENSG00000113742/ENSG00000015592/ENSG00000135525/ENSG00000054356/ENSG00000169169/ENSG00000186868/ENSG00000116852/ENSG00000116106/ENSG00000115306/ENSG00000198910/ENSG00000103154/ENSG00000105605/ENSG00000189195/ENSG00000142235/ENSG00000158528/ENSG00000177707/ENSG00000163531/ENSG00000113657/ENSG00000100503/ENSG00000158445/ENSG00000159217/ENSG00000187323/ENSG00000131899/ENSG00000130477/ENSG00000170017/ENSG00000164114/ENSG00000128872/ENSG00000172534/ENSG00000152413/ENSG00000169855/ENSG00000080815/ENSG00000106211/ENSG00000125869/ENSG00000099250/ENSG00000158109/ENSG00000169258/ENSG00000167654/ENSG00000147642/ENSG00000145911/ENSG00000118257/ENSG00000094631/ENSG00000198513/ENSG00000159461/ENSG00000005379/ENSG00000130558/ENSG00000164082/ENSG00000135821/ENSG00000197912/ENSG00000181754/ENSG00000075711/ENSG00000131711/ENSG00000176658/ENSG00000047579/ENSG00000103723/ENSG00000029534/ENSG00000107130/ENSG00000092421/ENSG00000198836/ENSG00000177169/ENSG00000082482/ENSG00000040608/ENSG00000165795/ENSG00000173402/ENSG00000110395/ENSG00000162946/ENSG00000151150/ENSG00000120053/ENSG00000129159/ENSG00000091972/ENSG00000140854/ENSG00000163873/ENSG00000105887/ENSG00000157823/ENSG00000120899/ENSG00000151835/ENSG00000151490/ENSG00000112208/ENSG00000065559/ENSG00000162704/ENSG00000133216/ENSG00000149571/ENSG00000203879/ENSG00000103042/ENSG00000105737/ENSG00000173267/ENSG00000164402/ENSG00000154639/ENSG00000176749/ENSG00000152332/ENSG00000184009/ENSG00000100722/ENSG00000105426/ENSG00000175203/ENSG00000146072/ENSG00000117569/ENSG00000109991
BP	GO:0007268	chemical synaptic transmission	358	0.542749313753568	1.24979249287751	0.0001999996000008	0.0168604338115999	0.0150092386076335	2678	tags=31%, list=22%, signal=25%	ENSG00000132872/ENSG00000136099/ENSG00000169213/ENSG00000150551/ENSG00000006283/ENSG00000110076/ENSG00000102003/ENSG00000134769/ENSG00000140937/ENSG00000154928/ENSG00000127955/ENSG00000114646/ENSG00000067715/ENSG00000118946/ENSG00000139182/ENSG00000139220/ENSG00000104267/ENSG00000132535/ENSG00000114200/ENSG00000196569/ENSG00000117152/ENSG00000007516/ENSG00000101098/ENSG00000179915/ENSG00000251322/ENSG00000079215/ENSG00000186868/ENSG00000079841/ENSG00000116106/ENSG00000128594/ENSG00000111052/ENSG00000166206/ENSG00000158528/ENSG00000157404/ENSG00000120324/ENSG00000137285/ENSG00000175866/ENSG00000158445/ENSG00000170579/ENSG00000187323/ENSG00000130477/ENSG00000101489/ENSG00000128872/ENSG00000152413/ENSG00000080815/ENSG00000136267/ENSG00000081803/ENSG00000158109/ENSG00000147642/ENSG00000138138/ENSG00000005379/ENSG00000164082/ENSG00000114279/ENSG00000135821/ENSG00000170027/ENSG00000100968/ENSG00000175029/ENSG00000188191/ENSG00000101298/ENSG00000096433/ENSG00000131711/ENSG00000170175/ENSG00000169760/ENSG00000175344/ENSG00000181790/ENSG00000047579/ENSG00000143761/ENSG00000151012/ENSG00000148082/ENSG00000107130/ENSG00000117016/ENSG00000128245/ENSG00000111249/ENSG00000162946/ENSG00000117399/ENSG00000165802/ENSG00000163873/ENSG00000159164/ENSG00000145920/ENSG00000142513/ENSG00000010810/ENSG00000120899/ENSG00000109099/ENSG00000244405/ENSG00000101040/ENSG00000137575/ENSG00000131626/ENSG00000162631/ENSG00000176406/ENSG00000108852/ENSG00000182963/ENSG00000127314/ENSG00000133216/ENSG00000168610/ENSG00000177380/ENSG00000105737/ENSG00000173267/ENSG00000123560/ENSG00000167964/ENSG00000160716/ENSG00000127838/ENSG00000105426/ENSG00000100321/ENSG00000109991/ENSG00000106236/ENSG00000006210/ENSG00000103769/ENSG00000160469/ENSG00000135643/ENSG00000105894/ENSG00000127914/ENSG00000105649
BP	GO:0098916	anterograde trans-synaptic signaling	358	0.542749313753568	1.24979249287751	0.0001999996000008	0.0168604338115999	0.0150092386076335	2678	tags=31%, list=22%, signal=25%	ENSG00000132872/ENSG00000136099/ENSG00000169213/ENSG00000150551/ENSG00000006283/ENSG00000110076/ENSG00000102003/ENSG00000134769/ENSG00000140937/ENSG00000154928/ENSG00000127955/ENSG00000114646/ENSG00000067715/ENSG00000118946/ENSG00000139182/ENSG00000139220/ENSG00000104267/ENSG00000132535/ENSG00000114200/ENSG00000196569/ENSG00000117152/ENSG00000007516/ENSG00000101098/ENSG00000179915/ENSG00000251322/ENSG00000079215/ENSG00000186868/ENSG00000079841/ENSG00000116106/ENSG00000128594/ENSG00000111052/ENSG00000166206/ENSG00000158528/ENSG00000157404/ENSG00000120324/ENSG00000137285/ENSG00000175866/ENSG00000158445/ENSG00000170579/ENSG00000187323/ENSG00000130477/ENSG00000101489/ENSG00000128872/ENSG00000152413/ENSG00000080815/ENSG00000136267/ENSG00000081803/ENSG00000158109/ENSG00000147642/ENSG00000138138/ENSG00000005379/ENSG00000164082/ENSG00000114279/ENSG00000135821/ENSG00000170027/ENSG00000100968/ENSG00000175029/ENSG00000188191/ENSG00000101298/ENSG00000096433/ENSG00000131711/ENSG00000170175/ENSG00000169760/ENSG00000175344/ENSG00000181790/ENSG00000047579/ENSG00000143761/ENSG00000151012/ENSG00000148082/ENSG00000107130/ENSG00000117016/ENSG00000128245/ENSG00000111249/ENSG00000162946/ENSG00000117399/ENSG00000165802/ENSG00000163873/ENSG00000159164/ENSG00000145920/ENSG00000142513/ENSG00000010810/ENSG00000120899/ENSG00000109099/ENSG00000244405/ENSG00000101040/ENSG00000137575/ENSG00000131626/ENSG00000162631/ENSG00000176406/ENSG00000108852/ENSG00000182963/ENSG00000127314/ENSG00000133216/ENSG00000168610/ENSG00000177380/ENSG00000105737/ENSG00000173267/ENSG00000123560/ENSG00000167964/ENSG00000160716/ENSG00000127838/ENSG00000105426/ENSG00000100321/ENSG00000109991/ENSG00000106236/ENSG00000006210/ENSG00000103769/ENSG00000160469/ENSG00000135643/ENSG00000105894/ENSG00000127914/ENSG00000105649
BP	GO:0001822	kidney development	178	0.59421419029898	1.34899004242873	0.000203999592000816	0.0168604338115999	0.0150092386076335	1775	tags=26%, list=15%, signal=23%	ENSG00000074047/ENSG00000153162/ENSG00000066468/ENSG00000106571/ENSG00000114315/ENSG00000109906/ENSG00000145147/ENSG00000177508/ENSG00000117318/ENSG00000188064/ENSG00000118762/ENSG00000196562/ENSG00000104267/ENSG00000162849/ENSG00000198719/ENSG00000185008/ENSG00000205213/ENSG00000185630/ENSG00000196159/ENSG00000187391/ENSG00000007062/ENSG00000109501/ENSG00000116106/ENSG00000163659/ENSG00000124145/ENSG00000125266/ENSG00000197921/ENSG00000128567/ENSG00000008196/ENSG00000120738/ENSG00000099250/ENSG00000164056/ENSG00000112715/ENSG00000151208/ENSG00000157483/ENSG00000084073/ENSG00000146021/ENSG00000075711/ENSG00000117707/ENSG00000251493/ENSG00000101384/ENSG00000154188/ENSG00000141449/ENSG00000115884/ENSG00000117362/ENSG00000169174/ENSG00000135541
BP	GO:0010976	positive regulation of neuron projection development	206	0.581902849427061	1.32566175813551	0.000203999592000816	0.0168604338115999	0.0150092386076335	1962	tags=34%, list=16%, signal=29%	ENSG00000132872/ENSG00000065320/ENSG00000277586/ENSG00000145147/ENSG00000067715/ENSG00000218336/ENSG00000103034/ENSG00000138760/ENSG00000213420/ENSG00000132535/ENSG00000115414/ENSG00000185008/ENSG00000251322/ENSG00000187391/ENSG00000108379/ENSG00000198121/ENSG00000186868/ENSG00000079841/ENSG00000116106/ENSG00000198910/ENSG00000105605/ENSG00000153707/ENSG00000158528/ENSG00000091409/ENSG00000108830/ENSG00000044524/ENSG00000113657/ENSG00000100503/ENSG00000137285/ENSG00000175866/ENSG00000141699/ENSG00000112655/ENSG00000104897/ENSG00000130477/ENSG00000140538/ENSG00000143320/ENSG00000173376/ENSG00000169855/ENSG00000080815/ENSG00000103260/ENSG00000099250/ENSG00000100393/ENSG00000167178/ENSG00000143858/ENSG00000112715/ENSG00000169554/ENSG00000151208/ENSG00000158301/ENSG00000112367/ENSG00000181754/ENSG00000131711/ENSG00000178235/ENSG00000169760/ENSG00000143761/ENSG00000103528/ENSG00000198836/ENSG00000182158/ENSG00000111249/ENSG00000162946/ENSG00000114251/ENSG00000140854/ENSG00000068971/ENSG00000132932/ENSG00000123268/ENSG00000010810/ENSG00000120899/ENSG00000107263/ENSG00000101040/ENSG00000112697/ENSG00000044090
BP	GO:0048754	branching morphogenesis of an epithelial tube	86	0.666808679227612	1.48115308710934	0.000215999568000864	0.0176233493686859	0.0156883896758522	1746	tags=29%, list=15%, signal=25%	ENSG00000074047/ENSG00000168505/ENSG00000066468/ENSG00000106571/ENSG00000145147/ENSG00000118762/ENSG00000157227/ENSG00000205213/ENSG00000185630/ENSG00000196159/ENSG00000129514/ENSG00000075275/ENSG00000099250/ENSG00000187498/ENSG00000164056/ENSG00000112715/ENSG00000151208/ENSG00000004399/ENSG00000100968/ENSG00000075711/ENSG00000251493/ENSG00000120063/ENSG00000141449/ENSG00000173402/ENSG00000114251
BP	GO:0031018	endocrine pancreas development	29	0.802324270592199	1.6937552252853	0.000234141889985331	0.0188617593400841	0.0167908281399207	453	tags=28%, list=4%, signal=27%	ENSG00000153162/ENSG00000148826/ENSG00000114315/ENSG00000080298/ENSG00000163623/ENSG00000198719/ENSG00000173404/ENSG00000007372
BP	GO:0061138	morphogenesis of a branching epithelium	101	0.645588398940667	1.4420197873911	0.000251999496001008	0.0200465599068802	0.0178455432562819	1746	tags=28%, list=15%, signal=24%	ENSG00000074047/ENSG00000168505/ENSG00000066468/ENSG00000106571/ENSG00000145147/ENSG00000118762/ENSG00000157227/ENSG00000205213/ENSG00000185630/ENSG00000196159/ENSG00000129514/ENSG00000075223/ENSG00000184557/ENSG00000075275/ENSG00000099250/ENSG00000187498/ENSG00000164056/ENSG00000112715/ENSG00000151208/ENSG00000004399/ENSG00000100968/ENSG00000075711/ENSG00000117707/ENSG00000251493/ENSG00000120063/ENSG00000141449/ENSG00000173402/ENSG00000114251
BP	GO:0030278	regulation of ossification	110	0.633448608170396	1.41872632349232	0.000285999428001144	0.0224703748123368	0.0200032348473315	2118	tags=37%, list=18%, signal=31%	ENSG00000172201/ENSG00000153162/ENSG00000066468/ENSG00000106571/ENSG00000109906/ENSG00000115461/ENSG00000157933/ENSG00000117318/ENSG00000188064/ENSG00000134352/ENSG00000163273/ENSG00000138696/ENSG00000198732/ENSG00000142871/ENSG00000084093/ENSG00000185630/ENSG00000170989/ENSG00000061273/ENSG00000213719/ENSG00000162496/ENSG00000138829/ENSG00000164199/ENSG00000188554/ENSG00000168214/ENSG00000162878/ENSG00000084073/ENSG00000111087/ENSG00000046653/ENSG00000177706/ENSG00000168646/ENSG00000101384/ENSG00000148400/ENSG00000130522/ENSG00000114251/ENSG00000128791/ENSG00000120899/ENSG00000188763/ENSG00000068024/ENSG00000107779/ENSG00000070961/ENSG00000071553
BP	GO:0051216	cartilage development	98	0.645696333497399	1.4408355691153	0.00028999942000116	0.0225067842547242	0.020035646706627	1624	tags=29%, list=14%, signal=25%	ENSG00000074047/ENSG00000151388/ENSG00000153162/ENSG00000106571/ENSG00000109906/ENSG00000009709/ENSG00000068078/ENSG00000188064/ENSG00000163273/ENSG00000134532/ENSG00000196562/ENSG00000138696/ENSG00000142871/ENSG00000107829/ENSG00000134013/ENSG00000163132/ENSG00000105855/ENSG00000197921/ENSG00000142453/ENSG00000165240/ENSG00000162878/ENSG00000125124/ENSG00000084073/ENSG00000118523/ENSG00000102678/ENSG00000168646/ENSG00000162998/ENSG00000182158
BP	GO:0030850	prostate gland development	29	0.796285088035655	1.68100614441298	0.000304184335707439	0.02332324231858	0.0207624615697836	501	tags=21%, list=4%, signal=20%	ENSG00000074047/ENSG00000172201/ENSG00000066468/ENSG00000106571/ENSG00000172817/ENSG00000129514
CC	GO:0098978	glutamatergic synapse	265	0.558612875809999	1.27939017663555	0.00031999936000128	0.0242437610362875	0.0215819117233946	2609	tags=33%, list=22%, signal=26%	ENSG00000132872/ENSG00000136099/ENSG00000178568/ENSG00000140937/ENSG00000157168/ENSG00000102385/ENSG00000154928/ENSG00000114646/ENSG00000067715/ENSG00000118946/ENSG00000139182/ENSG00000125848/ENSG00000149970/ENSG00000132535/ENSG00000105088/ENSG00000052126/ENSG00000177272/ENSG00000179915/ENSG00000058668/ENSG00000169169/ENSG00000198929/ENSG00000116106/ENSG00000154310/ENSG00000115306/ENSG00000128594/ENSG00000105605/ENSG00000153707/ENSG00000158528/ENSG00000125266/ENSG00000175866/ENSG00000130477/ENSG00000140538/ENSG00000113140/ENSG00000152413/ENSG00000136267/ENSG00000081803/ENSG00000099250/ENSG00000114948/ENSG00000107295/ENSG00000132970/ENSG00000118257/ENSG00000077063/ENSG00000132589/ENSG00000111110/ENSG00000005379/ENSG00000069869/ENSG00000103942/ENSG00000175029/ENSG00000197959/ENSG00000188191/ENSG00000075711/ENSG00000132002/ENSG00000040731/ENSG00000178235/ENSG00000169760/ENSG00000047579/ENSG00000143761/ENSG00000107130/ENSG00000040608/ENSG00000173402/ENSG00000006125/ENSG00000114251/ENSG00000163873/ENSG00000159164/ENSG00000010810/ENSG00000120899/ENSG00000151490/ENSG00000188763/ENSG00000001617/ENSG00000105568/ENSG00000070961/ENSG00000162631/ENSG00000133216/ENSG00000168610/ENSG00000136950/ENSG00000177380/ENSG00000105737/ENSG00000164924/ENSG00000163558/ENSG00000182481/ENSG00000105426/ENSG00000133961/ENSG00000106236/ENSG00000103769/ENSG00000069329/ENSG00000164076/ENSG00000170921
BP	GO:0035270	endocrine system development	67	0.68687965827849	1.51098910147773	0.000327999344001312	0.0244627609060638	0.0217768664521545	1274	tags=27%, list=11%, signal=24%	ENSG00000074047/ENSG00000153162/ENSG00000148826/ENSG00000114315/ENSG00000134595/ENSG00000080298/ENSG00000050165/ENSG00000163623/ENSG00000198719/ENSG00000173404/ENSG00000185630/ENSG00000007372/ENSG00000163132/ENSG00000184486/ENSG00000139352/ENSG00000168214/ENSG00000169840/ENSG00000111087
BP	GO:0022602	ovulation cycle process	24	0.818935698412806	1.70819991131961	0.000330577850081943	0.0244627609060638	0.0217768664521545	451	tags=33%, list=4%, signal=32%	ENSG00000184347/ENSG00000145147/ENSG00000104899/ENSG00000180530/ENSG00000145730/ENSG00000138696/ENSG00000185008/ENSG00000054356
BP	GO:0048732	gland development	258	0.559218184682699	1.28012738538318	0.000347999304001392	0.0254559490881018	0.0226610073095643	1746	tags=22%, list=15%, signal=19%	ENSG00000074047/ENSG00000172201/ENSG00000065320/ENSG00000066468/ENSG00000106571/ENSG00000213626/ENSG00000114315/ENSG00000115461/ENSG00000178568/ENSG00000134595/ENSG00000008083/ENSG00000157168/ENSG00000188064/ENSG00000182580/ENSG00000145730/ENSG00000050165/ENSG00000118762/ENSG00000100650/ENSG00000196562/ENSG00000171956/ENSG00000087586/ENSG00000173404/ENSG00000172817/ENSG00000185630/ENSG00000007372/ENSG00000108379/ENSG00000129514/ENSG00000075223/ENSG00000126804/ENSG00000163132/ENSG00000184486/ENSG00000165240/ENSG00000169855/ENSG00000080815/ENSG00000110092/ENSG00000099250/ENSG00000139352/ENSG00000168214/ENSG00000112715/ENSG00000004399/ENSG00000084073/ENSG00000169840/ENSG00000111087/ENSG00000121879/ENSG00000183856/ENSG00000117707/ENSG00000177606/ENSG00000162998/ENSG00000139618/ENSG00000014216/ENSG00000165891/ENSG00000069702/ENSG00000132646/ENSG00000173402/ENSG00000169174/ENSG00000114859/ENSG00000114251
BP	GO:1901861	regulation of muscle tissue development	86	0.658893482986858	1.46357140631801	0.000353999292001416	0.0254559490881018	0.0226610073095643	2149	tags=40%, list=18%, signal=33%	ENSG00000066468/ENSG00000115461/ENSG00000178568/ENSG00000145794/ENSG00000008083/ENSG00000157168/ENSG00000154928/ENSG00000143995/ENSG00000064309/ENSG00000198719/ENSG00000117152/ENSG00000215417/ENSG00000063660/ENSG00000125266/ENSG00000185386/ENSG00000112183/ENSG00000109819/ENSG00000155760/ENSG00000168214/ENSG00000111087/ENSG00000102678/ENSG00000148400/ENSG00000171100/ENSG00000100201/ENSG00000069702/ENSG00000082482/ENSG00000134057/ENSG00000133794/ENSG00000105887/ENSG00000137288/ENSG00000068024/ENSG00000107779/ENSG00000060138/ENSG00000113161
